oblast,raion,hromada,level,started_at,finished_at,source,duration_min
Kyiv City,,,oblast,2022-12-28 09:22:08+00:00,2022-12-28 11:18:07+00:00,official,115.98333333333333
Kyiv City,,,oblast,2022-12-29 04:01:46+00:00,2022-12-29 08:46:09+00:00,official,284.3833333333333
Kyiv City,,,oblast,2022-12-30 00:12:09+00:00,2022-12-30 02:24:07+00:00,official,131.96666666666667
Kyiv City,,,oblast,2022-12-30 09:47:32+00:00,2022-12-30 10:20:37+00:00,official,33.083333333333336
Kyiv City,,,oblast,2022-12-31 10:49:19+00:00,2022-12-31 14:03:11+00:00,official,193.86666666666667
Kyiv City,,,oblast,2022-12-31 22:35:12+00:00,2023-01-01 02:50:49+00:00,official,255.61666666666667
Kyiv City,,,oblast,2023-01-01 21:38:36+00:00,2023-01-02 01:46:41+00:00,official,248.08333333333334
Kyiv City,,,oblast,2023-01-04 08:36:01+00:00,2023-01-04 10:34:10+00:00,official,118.15
Kyiv City,,,oblast,2023-01-06 10:45:15+00:00,2023-01-06 12:37:37+00:00,official,112.36666666666666
Kyiv City,,,oblast,2023-01-14 07:35:11+00:00,2023-01-14 09:03:07+00:00,official,87.93333333333334
Kyiv City,,,oblast,2023-01-14 12:37:55+00:00,2023-01-14 15:02:21+00:00,official,144.43333333333334
Kyiv City,,,oblast,2023-01-19 08:14:22+00:00,2023-01-19 09:45:46+00:00,official,91.4
Kyiv City,,,oblast,2023-01-20 10:40:22+00:00,2023-01-20 12:25:21+00:00,official,104.98333333333333
Kyiv City,,,oblast,2023-01-24 12:36:46+00:00,2023-01-24 13:15:58+00:00,official,39.2
Kyiv City,,,oblast,2023-01-25 07:07:15+00:00,2023-01-25 08:56:00+00:00,official,108.75
Kyiv City,,,oblast,2023-01-25 12:01:33+00:00,2023-01-25 13:42:21+00:00,official,100.8
Kyiv City,,,oblast,2023-01-25 14:19:09+00:00,2023-01-25 14:51:02+00:00,official,31.883333333333333
Kyiv City,,,oblast,2023-01-25 18:07:02+00:00,2023-01-25 18:37:44+00:00,official,30.7
Kyiv City,,,oblast,2023-01-25 22:02:38+00:00,2023-01-26 01:46:25+00:00,official,223.78333333333333
Kyiv City,,,oblast,2023-01-26 05:45:43+00:00,2023-01-26 10:08:08+00:00,official,262.4166666666667
Kyiv City,,,oblast,2023-01-31 09:17:58+00:00,2023-01-31 09:44:52+00:00,official,26.9
Kyiv City,,,oblast,2023-01-31 10:48:48+00:00,2023-01-31 11:05:00+00:00,official,16.2
Kyiv City,,,oblast,2023-01-31 12:30:04+00:00,2023-01-31 12:56:37+00:00,official,26.55
Kyiv City,,,oblast,2023-02-03 08:30:43+00:00,2023-02-03 10:13:59+00:00,official,103.26666666666667
Kyiv City,,,oblast,2023-02-03 14:34:59+00:00,2023-02-03 15:17:47+00:00,official,42.8
Kyiv City,,,oblast,2023-02-04 07:05:19+00:00,2023-02-04 08:56:00+00:00,official,110.68333333333334
Kyiv City,,,oblast,2023-02-04 14:49:09+00:00,2023-02-04 15:34:56+00:00,official,45.78333333333333
Kyiv City,,,oblast,2023-02-08 13:41:43+00:00,2023-02-08 13:49:01+00:00,official,7.3
Kyiv City,,,oblast,2023-02-10 01:58:37+00:00,2023-02-10 02:47:50+00:00,official,49.21666666666667
Kyiv City,,,oblast,2023-02-10 06:27:26+00:00,2023-02-10 09:57:52+00:00,official,210.43333333333334
Kyiv City,,,oblast,2023-02-10 11:16:26+00:00,2023-02-10 12:40:08+00:00,official,83.7
Kyiv City,,,oblast,2023-02-10 14:32:18+00:00,2023-02-10 16:26:09+00:00,official,113.85
Kyiv City,,,oblast,2023-02-10 19:46:26+00:00,2023-02-10 22:51:45+00:00,official,185.31666666666666
Kyiv City,,,oblast,2023-02-14 07:10:02+00:00,2023-02-14 08:59:52+00:00,official,109.83333333333333
Kyiv City,,,oblast,2023-02-15 13:01:51+00:00,2023-02-15 13:53:53+00:00,official,52.03333333333333
Kyiv City,,,oblast,2023-02-16 00:35:28+00:00,2023-02-16 02:41:20+00:00,official,125.86666666666666
Kyiv City,,,oblast,2023-02-16 10:11:37+00:00,2023-02-16 10:35:01+00:00,official,23.4
Kyiv City,,,oblast,2023-02-17 11:42:27+00:00,2023-02-17 12:15:52+00:00,official,33.416666666666664
Kyiv City,,,oblast,2023-02-17 13:41:18+00:00,2023-02-17 14:07:21+00:00,official,26.05
Kyiv City,,,oblast,2023-02-18 06:30:25+00:00,2023-02-18 07:36:56+00:00,official,66.51666666666667
Kyiv City,,,oblast,2023-02-19 13:29:51+00:00,2023-02-19 13:54:34+00:00,official,24.716666666666665
Kyiv City,,,oblast,2023-02-20 09:34:24+00:00,2023-02-20 11:07:15+00:00,official,92.85
Kyiv City,,,oblast,2023-02-22 07:05:32+00:00,2023-02-22 09:00:36+00:00,official,115.06666666666666
Kyiv City,,,oblast,2023-02-23 09:29:19+00:00,2023-02-23 09:52:12+00:00,official,22.883333333333333
Kyiv City,,,oblast,2023-02-25 07:23:28+00:00,2023-02-25 07:52:06+00:00,official,28.633333333333333
Kyiv City,,,oblast,2023-02-25 13:55:54+00:00,2023-02-25 14:18:16+00:00,official,22.366666666666667
Kyiv City,,,oblast,2023-02-26 21:19:35+00:00,2023-02-27 02:46:42+00:00,official,327.1166666666667
Kyiv City,,,oblast,2023-02-27 06:24:52+00:00,2023-02-27 07:23:08+00:00,official,58.266666666666666
Kyiv City,,,oblast,2023-02-28 15:35:17+00:00,2023-02-28 15:44:13+00:00,official,8.933333333333334
Kyiv City,,,oblast,2023-02-28 21:52:05+00:00,2023-02-28 23:21:51+00:00,official,89.76666666666667
Kyiv City,,,oblast,2023-03-01 09:32:35+00:00,2023-03-01 10:08:54+00:00,official,36.31666666666667
Kyiv City,,,oblast,2023-03-01 17:04:28+00:00,2023-03-01 17:22:08+00:00,official,17.666666666666668
Kyiv City,,,oblast,2023-03-02 16:53:32+00:00,2023-03-02 17:11:54+00:00,official,18.366666666666667
Kyiv City,,,oblast,2023-03-03 07:08:45+00:00,2023-03-03 08:53:25+00:00,official,104.66666666666667
Kyiv City,,,oblast,2023-03-05 22:53:06+00:00,2023-03-06 01:03:47+00:00,official,130.68333333333334
Kyiv City,,,oblast,2023-03-06 07:06:45+00:00,2023-03-06 08:49:38+00:00,official,102.88333333333334
Kyiv City,,,oblast,2023-03-07 08:32:21+00:00,2023-03-07 08:56:00+00:00,official,23.65
Kyiv City,,,oblast,2023-03-07 10:22:13+00:00,2023-03-07 10:41:22+00:00,official,19.15
Kyiv City,,,oblast,2023-03-07 12:08:34+00:00,2023-03-07 12:34:32+00:00,official,25.966666666666665
Kyiv City,,,oblast,2023-03-08 22:57:36+00:00,2023-03-09 05:49:25+00:00,official,411.81666666666666
Kyiv City,,,oblast,2023-03-09 10:57:56+00:00,2023-03-09 12:20:12+00:00,official,82.26666666666667
Kyiv City,,,oblast,2023-03-10 07:12:08+00:00,2023-03-10 08:34:42+00:00,official,82.56666666666666
Kyiv City,,,oblast,2023-03-10 16:39:01+00:00,2023-03-10 16:58:47+00:00,official,19.766666666666666
Kyiv City,,,oblast,2023-03-13 08:49:45+00:00,2023-03-13 09:48:29+00:00,official,58.733333333333334
Kyiv City,,,oblast,2023-03-13 11:16:11+00:00,2023-03-13 11:51:41+00:00,official,35.5
Kyiv City,,,oblast,2023-03-14 08:03:41+00:00,2023-03-14 09:10:32+00:00,official,66.85
Kyiv City,,,oblast,2023-03-14 11:00:47+00:00,2023-03-14 11:28:37+00:00,official,27.833333333333332
Kyiv City,,,oblast,2023-03-14 12:30:02+00:00,2023-03-14 12:55:05+00:00,official,25.05
Kyiv City,,,oblast,2023-03-14 14:26:06+00:00,2023-03-14 14:49:40+00:00,official,23.566666666666666
Kyiv City,,,oblast,2023-03-14 17:11:39+00:00,2023-03-14 18:06:11+00:00,official,54.53333333333333
Kyiv City,,,oblast,2023-03-15 07:44:01+00:00,2023-03-15 09:25:45+00:00,official,101.73333333333333
Kyiv City,,,oblast,2023-03-15 10:59:05+00:00,2023-03-15 11:17:58+00:00,official,18.883333333333333
Kyiv City,,,oblast,2023-03-15 13:03:22+00:00,2023-03-15 13:52:36+00:00,official,49.233333333333334
Kyiv City,,,oblast,2023-03-16 07:05:31+00:00,2023-03-16 08:36:42+00:00,official,91.18333333333334
Kyiv City,,,oblast,2023-03-17 19:17:07+00:00,2023-03-17 23:05:32+00:00,official,228.41666666666666
Kyiv City,,,oblast,2023-03-18 07:07:28+00:00,2023-03-18 09:14:15+00:00,official,126.78333333333333
Kyiv City,,,oblast,2023-03-18 15:48:40+00:00,2023-03-18 16:01:34+00:00,official,12.9
Kyiv City,,,oblast,2023-03-20 07:09:14+00:00,2023-03-20 08:41:21+00:00,official,92.11666666666666
Kyiv City,,,oblast,2023-03-20 13:39:23+00:00,2023-03-20 13:55:57+00:00,official,16.566666666666666
Kyiv City,,,oblast,2023-03-21 22:12:11+00:00,2023-03-22 02:31:27+00:00,official,259.26666666666665
Kyiv City,,,oblast,2023-03-22 07:08:51+00:00,2023-03-22 09:08:02+00:00,official,119.18333333333334
Kyiv City,,,oblast,2023-03-23 07:07:31+00:00,2023-03-23 09:04:34+00:00,official,117.05
Kyiv City,,,oblast,2023-03-23 21:58:31+00:00,2023-03-23 23:29:04+00:00,official,90.55
Kyiv City,,,oblast,2023-03-27 19:11:01+00:00,2023-03-27 21:36:08+00:00,official,145.11666666666667
Kyiv City,,,oblast,2023-03-30 10:25:32+00:00,2023-03-30 10:43:18+00:00,official,17.766666666666666
Kyiv City,,,oblast,2023-03-30 18:57:30+00:00,2023-03-30 21:32:24+00:00,official,154.9
Kyiv City,,,oblast,2023-04-04 09:38:49+00:00,2023-04-04 11:41:29+00:00,official,122.66666666666667
Kyiv City,,,oblast,2023-04-07 16:28:11+00:00,2023-04-07 16:50:58+00:00,official,22.783333333333335
Kyiv City,,,oblast,2023-04-13 08:28:16+00:00,2023-04-13 09:15:17+00:00,official,47.016666666666666
Kyiv City,,,oblast,2023-04-19 19:07:38+00:00,2023-04-19 20:01:52+00:00,official,54.233333333333334
Kyiv City,,,oblast,2023-04-20 21:09:10+00:00,2023-04-20 21:28:47+00:00,official,19.616666666666667
Kyiv City,,,oblast,2023-04-20 21:39:34+00:00,2023-04-21 00:34:45+00:00,official,175.18333333333334
Kyiv City,,,oblast,2023-04-21 15:25:30+00:00,2023-04-21 15:56:22+00:00,official,30.866666666666667
Kyiv City,,,oblast,2023-04-28 01:01:54+00:00,2023-04-28 03:13:55+00:00,official,132.01666666666668
Kyiv City,,,oblast,2023-04-28 15:31:31+00:00,2023-04-28 16:14:59+00:00,official,43.46666666666667
Kyiv City,,,oblast,2023-05-01 00:41:15+00:00,2023-05-01 03:32:54+00:00,official,171.65
Kyiv City,,,oblast,2023-05-02 21:14:11+00:00,2023-05-03 01:48:18+00:00,official,274.1166666666667
Kyiv City,,,oblast,2023-05-03 13:28:39+00:00,2023-05-03 13:41:38+00:00,official,12.983333333333333
Kyiv City,,,oblast,2023-05-03 13:46:19+00:00,2023-05-03 14:38:53+00:00,official,52.56666666666667
Kyiv City,,,oblast,2023-05-03 23:21:31+00:00,2023-05-04 03:03:10+00:00,official,221.65
Kyiv City,,,oblast,2023-05-04 17:00:19+00:00,2023-05-04 17:33:11+00:00,official,32.86666666666667
Kyiv City,,,oblast,2023-05-05 14:05:16+00:00,2023-05-05 15:03:23+00:00,official,58.11666666666667
Kyiv City,,,oblast,2023-05-06 19:24:27+00:00,2023-05-06 22:09:21+00:00,official,164.9
Kyiv City,,,oblast,2023-05-06 22:13:53+00:00,2023-05-06 22:14:52+00:00,official,0.9833333333333333
Kyiv City,,,oblast,2023-05-07 20:34:49+00:00,2023-05-08 00:09:02+00:00,official,214.21666666666667
Kyiv City,,,oblast,2023-05-08 08:56:44+00:00,2023-05-08 09:43:08+00:00,official,46.4
Kyiv City,,,oblast,2023-05-09 01:04:01+00:00,2023-05-09 03:04:04+00:00,official,120.05
Kyiv City,,,oblast,2023-05-12 23:20:58+00:00,2023-05-13 01:50:48+00:00,official,149.83333333333334
Kyiv City,,,oblast,2023-05-13 19:15:15+00:00,2023-05-13 21:11:05+00:00,official,115.83333333333333
Kyiv City,,,oblast,2023-05-14 00:04:47+00:00,2023-05-14 02:33:34+00:00,official,148.78333333333333
Kyiv City,,,oblast,2023-05-15 16:58:04+00:00,2023-05-15 17:15:06+00:00,official,17.033333333333335
Kyiv City,,,oblast,2023-05-15 23:24:39+00:00,2023-05-16 01:03:23+00:00,official,98.73333333333333
Kyiv City,,,oblast,2023-05-16 01:22:02+00:00,2023-05-16 02:33:25+00:00,official,71.38333333333334
Kyiv City,,,oblast,2023-05-16 20:09:17+00:00,2023-05-16 21:12:31+00:00,official,63.233333333333334
Kyiv City,,,oblast,2023-05-17 20:19:53+00:00,2023-05-17 20:45:13+00:00,official,25.333333333333332
Kyiv City,,,oblast,2023-05-18 00:10:48+00:00,2023-05-18 03:02:59+00:00,official,172.18333333333334
Kyiv City,,,oblast,2023-05-18 17:51:20+00:00,2023-05-18 18:23:20+00:00,official,32.0
Kyiv City,,,oblast,2023-05-18 21:01:34+00:00,2023-05-19 01:17:57+00:00,official,256.3833333333333
Kyiv City,,,oblast,2023-05-19 21:41:31+00:00,2023-05-20 00:01:35+00:00,official,140.06666666666666
Kyiv City,,,oblast,2023-05-21 23:43:06+00:00,2023-05-22 02:09:03+00:00,official,145.95
Kyiv City,,,oblast,2023-05-22 20:03:32+00:00,2023-05-22 20:15:43+00:00,official,12.183333333333334
Kyiv City,,,oblast,2023-05-24 20:45:20+00:00,2023-05-25 00:01:17+00:00,official,195.95
Kyiv City,,,oblast,2023-05-26 00:02:13+00:00,2023-05-26 02:34:04+00:00,official,151.85
Kyiv City,,,oblast,2023-05-27 22:05:14+00:00,2023-05-28 03:22:18+00:00,official,317.06666666666666
Kyiv City,,,oblast,2023-05-28 21:40:10+00:00,2023-05-29 01:58:48+00:00,official,258.6333333333333
Kyiv City,,,oblast,2023-05-29 08:09:16+00:00,2023-05-29 09:23:30+00:00,official,74.23333333333333
Kyiv City,,,oblast,2023-05-29 13:55:21+00:00,2023-05-29 14:52:09+00:00,official,56.8
Kyiv City,,,oblast,2023-05-29 23:06:11+00:00,2023-05-30 01:46:50+00:00,official,160.65
Kyiv City,,,oblast,2023-05-31 23:49:31+00:00,2023-06-01 01:03:05+00:00,official,73.56666666666666
Kyiv City,,,oblast,2023-06-01 04:29:48+00:00,2023-06-01 04:50:37+00:00,official,20.816666666666666
Kyiv City,,,oblast,2023-06-01 07:15:00+00:00,2023-06-01 07:35:40+00:00,official,20.666666666666668
Kyiv City,,,oblast,2023-06-01 22:55:55+00:00,2023-06-02 01:36:53+00:00,official,160.96666666666667
Kyiv City,,,oblast,2023-06-02 19:47:35+00:00,2023-06-02 20:15:26+00:00,official,27.85
Kyiv City,,,oblast,2023-06-03 22:48:53+00:00,2023-06-04 01:30:42+00:00,official,161.81666666666666
Kyiv City,,,oblast,2023-06-05 21:54:33+00:00,2023-06-06 01:07:10+00:00,official,192.61666666666667
Kyiv City,,,oblast,2023-06-07 08:28:46+00:00,2023-06-07 09:03:22+00:00,official,34.6
Kyiv City,,,oblast,2023-06-08 17:17:25+00:00,2023-06-08 18:06:40+00:00,official,49.25
Kyiv City,,,oblast,2023-06-08 21:41:45+00:00,2023-06-09 01:21:20+00:00,official,219.58333333333334
Kyiv City,,,oblast,2023-06-10 00:31:20+00:00,2023-06-10 01:11:27+00:00,official,40.11666666666667
Kyiv City,,,oblast,2023-06-11 14:05:13+00:00,2023-06-11 14:22:27+00:00,official,17.233333333333334
Kyiv City,,,oblast,2023-06-12 23:46:06+00:00,2023-06-13 01:37:43+00:00,official,111.61666666666666
Kyiv City,,,oblast,2023-06-13 04:10:02+00:00,2023-06-13 05:20:24+00:00,official,70.36666666666666
Kyiv City,,,oblast,2023-06-14 17:21:52+00:00,2023-06-14 17:45:29+00:00,official,23.616666666666667
Kyiv City,,,oblast,2023-06-14 20:41:17+00:00,2023-06-14 21:06:12+00:00,official,24.916666666666668
Kyiv City,,,oblast,2023-06-15 00:26:08+00:00,2023-06-15 01:52:03+00:00,official,85.91666666666667
Kyiv City,,,oblast,2023-06-15 12:45:39+00:00,2023-06-15 13:48:29+00:00,official,62.833333333333336
Kyiv City,,,oblast,2023-06-15 15:14:36+00:00,2023-06-15 15:37:12+00:00,official,22.6
Kyiv City,,,oblast,2023-06-16 08:05:55+00:00,2023-06-16 09:17:21+00:00,official,71.43333333333334
Kyiv City,,,oblast,2023-06-19 23:53:01+00:00,2023-06-20 03:30:26+00:00,official,217.41666666666666
Kyiv City,,,oblast,2023-06-21 21:57:27+00:00,2023-06-21 22:59:44+00:00,official,62.28333333333333
Kyiv City,,,oblast,2023-06-22 22:33:42+00:00,2023-06-23 00:43:45+00:00,official,130.05
Kyiv City,,,oblast,2023-06-23 18:38:41+00:00,2023-06-23 18:51:15+00:00,official,12.566666666666666
Kyiv City,,,oblast,2023-06-23 19:46:26+00:00,2023-06-23 20:11:03+00:00,official,24.616666666666667
Kyiv City,,,oblast,2023-06-23 23:20:25+00:00,2023-06-24 01:02:25+00:00,official,102.0
Kyiv City,,,oblast,2023-06-24 02:47:37+00:00,2023-06-24 03:47:41+00:00,official,60.06666666666667
Kyiv City,,,oblast,2023-06-25 20:11:00+00:00,2023-06-25 20:57:14+00:00,official,46.233333333333334
Kyiv City,,,oblast,2023-07-01 23:29:24+00:00,2023-07-02 00:20:28+00:00,official,51.06666666666667
Kyiv City,,,oblast,2023-07-02 04:20:30+00:00,2023-07-02 05:10:53+00:00,official,50.38333333333333
Kyiv City,,,oblast,2023-07-05 22:28:16+00:00,2023-07-06 00:15:54+00:00,official,107.63333333333334
Kyiv City,,,oblast,2023-07-07 18:18:20+00:00,2023-07-07 18:54:24+00:00,official,36.06666666666667
Kyiv City,,,oblast,2023-07-11 01:25:20+00:00,2023-07-11 02:26:00+00:00,official,60.666666666666664
Kyiv City,,,oblast,2023-07-11 12:06:08+00:00,2023-07-11 12:22:15+00:00,official,16.116666666666667
Kyiv City,,,oblast,2023-07-11 16:11:41+00:00,2023-07-11 16:41:21+00:00,official,29.666666666666668
Kyiv City,,,oblast,2023-07-11 22:21:13+00:00,2023-07-12 00:32:22+00:00,official,131.15
Kyiv City,,,oblast,2023-07-12 21:14:35+00:00,2023-07-13 00:10:03+00:00,official,175.46666666666667
Kyiv City,,,oblast,2023-07-14 15:35:35+00:00,2023-07-14 16:06:44+00:00,official,31.15
Kyiv City,,,oblast,2023-07-16 15:53:45+00:00,2023-07-16 16:03:17+00:00,official,9.533333333333333
Kyiv City,,,oblast,2023-07-17 07:14:35+00:00,2023-07-17 07:29:05+00:00,official,14.5
Kyiv City,,,oblast,2023-07-18 21:05:49+00:00,2023-07-18 21:53:19+00:00,official,47.5
Kyiv City,,,oblast,2023-07-19 01:41:13+00:00,2023-07-19 02:40:03+00:00,official,58.833333333333336
Kyiv City,,,oblast,2023-07-20 15:51:10+00:00,2023-07-20 16:11:06+00:00,official,19.933333333333334
Kyiv City,,,oblast,2023-07-20 20:10:39+00:00,2023-07-20 20:26:57+00:00,official,16.3
Kyiv City,,,oblast,2023-07-21 07:37:49+00:00,2023-07-21 09:01:46+00:00,official,83.95
Kyiv City,,,oblast,2023-07-24 22:57:17+00:00,2023-07-25 02:01:17+00:00,official,184.0
Kyiv City,,,oblast,2023-07-26 10:30:33+00:00,2023-07-26 11:48:15+00:00,official,77.7
Kyiv City,,,oblast,2023-07-26 14:54:58+00:00,2023-07-26 17:23:01+00:00,official,148.05
Kyiv City,,,oblast,2023-07-28 09:20:13+00:00,2023-07-28 09:30:36+00:00,official,10.383333333333333
Kyiv City,,,oblast,2023-07-28 17:46:41+00:00,2023-07-28 18:13:49+00:00,official,27.133333333333333
Kyiv City,,,oblast,2023-07-30 21:08:49+00:00,2023-07-30 21:52:09+00:00,official,43.333333333333336
Kyiv City,,,oblast,2023-08-01 08:33:25+00:00,2023-08-01 08:57:23+00:00,official,23.966666666666665
Kyiv City,,,oblast,2023-08-01 10:14:41+00:00,2023-08-01 10:36:37+00:00,official,21.933333333333334
Kyiv City,,,oblast,2023-08-01 12:29:42+00:00,2023-08-01 12:45:01+00:00,official,15.316666666666666
Kyiv City,,,oblast,2023-08-01 16:40:19+00:00,2023-08-01 17:02:22+00:00,official,22.05
Kyiv City,,,oblast,2023-08-01 23:21:02+00:00,2023-08-02 00:30:58+00:00,official,69.93333333333334
Kyiv City,,,oblast,2023-08-02 04:28:46+00:00,2023-08-02 04:51:20+00:00,official,22.566666666666666
Kyiv City,,,oblast,2023-08-02 05:16:21+00:00,2023-08-02 05:43:36+00:00,official,27.25
Kyiv City,,,oblast,2023-08-02 22:06:07+00:00,2023-08-03 01:06:48+00:00,official,180.68333333333334
Kyiv City,,,oblast,2023-08-04 10:38:04+00:00,2023-08-04 11:21:16+00:00,official,43.2
Kyiv City,,,oblast,2023-08-05 06:27:30+00:00,2023-08-05 07:03:14+00:00,official,35.733333333333334
Kyiv City,,,oblast,2023-08-05 08:34:53+00:00,2023-08-05 09:08:49+00:00,official,33.93333333333333
Kyiv City,,,oblast,2023-08-05 15:15:47+00:00,2023-08-05 16:39:35+00:00,official,83.8
Kyiv City,,,oblast,2023-08-05 22:04:03+00:00,2023-08-05 22:39:09+00:00,official,35.1
Kyiv City,,,oblast,2023-08-08 14:52:35+00:00,2023-08-08 15:25:34+00:00,official,32.983333333333334
Kyiv City,,,oblast,2023-08-09 13:02:08+00:00,2023-08-09 13:46:36+00:00,official,44.46666666666667
Kyiv City,,,oblast,2023-08-09 14:40:10+00:00,2023-08-09 15:06:52+00:00,official,26.7
Kyiv City,,,oblast,2023-08-09 17:43:52+00:00,2023-08-09 18:08:51+00:00,official,24.983333333333334
Kyiv City,,,oblast,2023-08-09 20:23:15+00:00,2023-08-09 20:47:52+00:00,official,24.616666666666667
Kyiv City,,,oblast,2023-08-09 21:17:53+00:00,2023-08-09 22:30:50+00:00,official,72.95
Kyiv City,,,oblast,2023-08-10 00:57:21+00:00,2023-08-10 01:07:57+00:00,official,10.6
Kyiv City,,,oblast,2023-08-11 06:47:03+00:00,2023-08-11 07:33:06+00:00,official,46.05
Kyiv City,,,oblast,2023-08-13 22:02:20+00:00,2023-08-13 22:33:41+00:00,official,31.35
Kyiv City,,,oblast,2023-08-15 00:24:21+00:00,2023-08-15 02:29:51+00:00,official,125.5
Kyiv City,,,oblast,2023-08-15 12:25:16+00:00,2023-08-15 13:25:52+00:00,official,60.6
Kyiv City,,,oblast,2023-08-15 17:22:54+00:00,2023-08-15 18:35:06+00:00,official,72.2
Kyiv City,,,oblast,2023-08-17 13:19:19+00:00,2023-08-17 14:01:21+00:00,official,42.03333333333333
Kyiv City,,,oblast,2023-08-17 14:49:58+00:00,2023-08-17 15:29:37+00:00,official,39.65
Kyiv City,,,oblast,2023-08-17 16:09:53+00:00,2023-08-17 16:35:26+00:00,official,25.55
Kyiv City,,,oblast,2023-08-17 18:21:11+00:00,2023-08-17 20:52:45+00:00,official,151.56666666666666
Kyiv City,,,oblast,2023-08-18 10:18:51+00:00,2023-08-18 10:34:56+00:00,official,16.083333333333332
Kyiv City,,,oblast,2023-08-21 19:33:27+00:00,2023-08-21 20:08:07+00:00,official,34.666666666666664
Kyiv City,,,oblast,2023-08-22 09:50:00+00:00,2023-08-22 10:22:14+00:00,official,32.233333333333334
Kyiv City,,,oblast,2023-08-23 13:53:31+00:00,2023-08-23 15:06:57+00:00,official,73.43333333333334
Kyiv City,,,oblast,2023-08-24 12:25:58+00:00,2023-08-24 13:23:53+00:00,official,57.916666666666664
Kyiv City,,,oblast,2023-08-25 14:04:09+00:00,2023-08-25 14:36:32+00:00,official,32.38333333333333
Kyiv City,,,oblast,2023-08-25 15:01:00+00:00,2023-08-25 15:43:02+00:00,official,42.03333333333333
Kyiv City,,,oblast,2023-08-25 17:20:18+00:00,2023-08-25 17:34:33+00:00,official,14.25
Kyiv City,,,oblast,2023-08-25 18:39:28+00:00,2023-08-25 18:50:48+00:00,official,11.333333333333334
Kyiv City,,,oblast,2023-08-25 19:21:16+00:00,2023-08-25 19:53:29+00:00,official,32.21666666666667
Kyiv City,,,oblast,2023-08-25 20:25:34+00:00,2023-08-25 20:47:29+00:00,official,21.916666666666668
Kyiv City,,,oblast,2023-08-25 21:38:19+00:00,2023-08-25 22:02:00+00:00,official,23.683333333333334
Kyiv City,,,oblast,2023-08-27 00:32:14+00:00,2023-08-27 03:24:03+00:00,official,171.81666666666666
Kyiv City,,,oblast,2023-08-28 01:29:56+00:00,2023-08-28 01:53:49+00:00,official,23.883333333333333
Kyiv City,,,oblast,2023-08-29 23:15:26+00:00,2023-08-29 23:16:12+00:00,official,0.7666666666666667
Kyiv City,,,oblast,2023-08-29 23:39:39+00:00,2023-08-30 02:40:33+00:00,official,180.9
Kyiv City,,,oblast,2023-09-01 01:33:18+00:00,2023-09-01 02:28:20+00:00,official,55.03333333333333
Kyiv City,,,oblast,2023-09-04 10:31:51+00:00,2023-09-04 11:13:05+00:00,official,41.233333333333334
Kyiv City,,,oblast,2023-09-06 01:42:39+00:00,2023-09-06 03:36:56+00:00,official,114.28333333333333
Kyiv City,,,oblast,2023-09-07 17:03:15+00:00,2023-09-07 17:57:50+00:00,official,54.583333333333336
Kyiv City,,,oblast,2023-09-08 05:55:26+00:00,2023-09-08 06:15:56+00:00,official,20.5
Kyiv City,,,oblast,2023-09-09 22:15:04+00:00,2023-09-10 00:08:22+00:00,official,113.3
Kyiv City,,,oblast,2023-09-16 08:18:22+00:00,2023-09-16 08:51:29+00:00,official,33.11666666666667
Kyiv City,,,oblast,2023-09-17 01:41:35+00:00,2023-09-17 03:51:48+00:00,official,130.21666666666667
Kyiv City,,,oblast,2023-09-18 00:55:28+00:00,2023-09-18 02:58:09+00:00,official,122.68333333333334
Kyiv City,,,oblast,2023-09-18 11:55:46+00:00,2023-09-18 12:26:20+00:00,official,30.566666666666666
Kyiv City,,,oblast,2023-09-19 23:11:58+00:00,2023-09-20 01:04:33+00:00,official,112.58333333333333
Kyiv City,,,oblast,2023-09-21 01:26:00+00:00,2023-09-21 03:40:40+00:00,official,134.66666666666666
Kyiv City,,,oblast,2023-09-21 04:15:19+00:00,2023-09-21 05:03:47+00:00,official,48.46666666666667
Kyiv City,,,oblast,2023-09-24 21:14:23+00:00,2023-09-24 22:09:18+00:00,official,54.916666666666664
Kyiv City,,,oblast,2023-09-26 11:23:07+00:00,2023-09-26 11:53:55+00:00,official,30.8
Kyiv City,,,oblast,2023-09-26 16:33:34+00:00,2023-09-26 16:53:58+00:00,official,20.4
Kyiv City,,,oblast,2023-09-29 15:40:12+00:00,2023-09-29 16:44:33+00:00,official,64.35
Kyiv City,,,oblast,2023-10-02 01:04:51+00:00,2023-10-02 01:45:57+00:00,official,41.1
Kyiv City,,,oblast,2023-10-17 13:12:59+00:00,2023-10-17 14:22:34+00:00,official,69.58333333333333
Kyiv City,,,oblast,2023-10-22 19:12:33+00:00,2023-10-22 20:01:13+00:00,official,48.666666666666664
Kyiv City,,,oblast,2023-10-28 07:53:39+00:00,2023-10-28 09:55:39+00:00,official,122.0
Kyiv City,,,oblast,2023-10-31 19:48:06+00:00,2023-10-31 20:21:24+00:00,official,33.3
Kyiv City,,,oblast,2023-10-31 21:25:58+00:00,2023-10-31 21:44:05+00:00,official,18.116666666666667
Kyiv City,,,oblast,2023-11-04 10:37:45+00:00,2023-11-04 13:08:11+00:00,official,150.43333333333334
Kyiv City,,,oblast,2023-11-06 13:04:40+00:00,2023-11-06 14:31:28+00:00,official,86.8
Kyiv City,,,oblast,2023-11-08 12:25:09+00:00,2023-11-08 13:04:46+00:00,official,39.61666666666667
